OrderID,CustomerID,ProductID,StoreID,PromotionID,PaymentMethodID,DateID,PurchaseDate,QuantitySold,TotalSales,DiscountAmount,NetSales
ORDER_003571,CUST_000050,PROD_000050,STORE_000004,PROMO_000010,PAY_003571,DATE_20230828,2023-08-28,4,1176.16,175.01,1001.15
ORDER_003572,CUST_000058,PROD_000049,STORE_000010,PROMO_000017,PAY_003572,DATE_20200213,2020-02-13,5,2131.2,216.32,1914.88
ORDER_003573,CUST_000032,PROD_000042,STORE_000018,PROMO_000015,PAY_003573,DATE_20200903,2020-09-03,10,6827.2,2663.29,4163.91
ORDER_003574,CUST_000114,PROD_000030,STORE_000018,PROMO_000005,PAY_003574,DATE_20230803,2023-08-03,3,1048.35,443.66,604.69
ORDER_003575,CUST_000003,PROD_000005,STORE_000003,PROMO_000002,PAY_003575,DATE_20221229,2022-12-29,2,759.38,69.64,689.74
ORDER_003576,CUST_000027,PROD_000006,STORE_000006,PROMO_000004,PAY_003576,DATE_20210302,2021-03-02,10,5924.3,1725.75,4198.55
ORDER_003577,CUST_000170,PROD_000042,STORE_000005,PROMO_000002,PAY_003577,DATE_20230414,2023-04-14,8,5461.76,500.84,4960.92
ORDER_003578,CUST_000139,PROD_000011,STORE_000006,PROMO_000010,PAY_003578,DATE_20201121,2020-11-21,10,636.3,124.65,511.65
ORDER_003579,CUST_000019,PROD_000047,STORE_000010,PROMO_000006,PAY_003579,DATE_20231211,2023-12-11,6,3761.52,1496.71,2264.81
ORDER_003580,CUST_000098,PROD_000047,STORE_000016,PROMO_000012,PAY_003580,DATE_20230207,2023-02-07,5,3134.6,250.14,2884.46
ORDER_003581,CUST_000110,PROD_000041,STORE_000014,PROMO_000008,PAY_003581,DATE_20230611,2023-06-11,10,4044.8,498.32,3546.48
ORDER_003582,CUST_000195,PROD_000014,STORE_000009,PROMO_000006,PAY_003582,DATE_20211213,2021-12-13,5,4287.05,1705.82,2581.23
ORDER_003583,CUST_000027,PROD_000016,STORE_000008,PROMO_000012,PAY_003583,DATE_20210922,2021-09-22,2,981.56,299.57,681.99
ORDER_003584,CUST_000171,PROD_000022,STORE_000015,PROMO_000017,PAY_003584,DATE_20230127,2023-01-27,8,2030.0,909.85,1120.15
ORDER_003585,CUST_000015,PROD_000023,STORE_000016,PROMO_000008,PAY_003585,DATE_20230422,2023-04-22,2,536.32,112.57,423.75
ORDER_003586,CUST_000065,PROD_000022,STORE_000009,PROMO_000016,PAY_003586,DATE_20200603,2020-06-03,9,1158.21,577.14,581.07
ORDER_003587,CUST_000171,PROD_000038,STORE_000014,PROMO_000012,PAY_003587,DATE_20211016,2021-10-16,5,172.7,52.71,119.99
ORDER_003588,CUST_000004,PROD_000026,STORE_000014,PROMO_000007,PAY_003588,DATE_20200601,2020-06-01,2,442.04,97.74,344.3
ORDER_003589,CUST_000150,PROD_000018,STORE_000004,PROMO_000014,PAY_003589,DATE_20230805,2023-08-05,8,5597.04,832.28,4764.76
ORDER_003590,CUST_000112,PROD_000022,STORE_000004,PROMO_000005,PAY_003590,DATE_20231130,2023-11-30,5,4456.9,1951.23,2505.67
ORDER_003591,CUST_000144,PROD_000025,STORE_000010,PROMO_000019,PAY_003591,DATE_20220304,2022-03-04,10,6249.5,611.83,5637.67
ORDER_003592,CUST_000133,PROD_000020,STORE_000020,PROMO_000003,PAY_003592,DATE_20210403,2021-04-03,7,3374.14,1455.6,1918.54
ORDER_003593,CUST_000028,PROD_000015,STORE_000015,PROMO_000018,PAY_003593,DATE_20230306,2023-03-06,10,8376.7,1525.4,6851.3
ORDER_003594,CUST_000025,PROD_000038,STORE_000010,PROMO_000005,PAY_003594,DATE_20240825,2024-08-25,2,69.08,22.68,46.4
ORDER_003595,CUST_000149,PROD_000050,STORE_000001,PROMO_000013,PAY_003595,DATE_20240621,2024-06-21,10,2940.4,331.68,2608.72
ORDER_003596,CUST_000184,PROD_000021,STORE_000014,PROMO_000010,PAY_003596,DATE_20210319,2021-03-19,1,193.97,90.47,103.5
ORDER_003597,CUST_000118,PROD_000031,STORE_000004,PROMO_000015,PAY_003597,DATE_20221005,2022-10-05,10,8476.4,3306.64,5169.76
ORDER_003598,CUST_000161,PROD_000004,STORE_000018,PROMO_000014,PAY_003598,DATE_20201229,2020-12-29,7,6507.34,3246.51,3260.83
ORDER_003599,CUST_000146,PROD_000048,STORE_000014,PROMO_000012,PAY_003599,DATE_20221016,2022-10-16,3,2100.72,968.22,1132.5
ORDER_003600,CUST_000026,PROD_000003,STORE_000017,PROMO_000011,PAY_003600,DATE_20210312,2021-03-12,5,2686.9,1127.96,1558.94
ORDER_003601,CUST_000187,PROD_000009,STORE_000007,PROMO_000014,PAY_003601,DATE_20240312,2024-03-12,8,1776.72,264.2,1512.52
ORDER_003602,CUST_000175,PROD_000015,STORE_000017,PROMO_000012,PAY_003602,DATE_20200404,2020-04-04,6,5815.86,1775.0,4040.86
ORDER_003603,CUST_000071,PROD_000041,STORE_000020,PROMO_000001,PAY_003603,DATE_20231209,2023-12-09,8,5307.44,1932.97,3374.47
ORDER_003604,CUST_000118,PROD_000021,STORE_000003,PROMO_000019,PAY_003604,DATE_20231105,2023-11-05,5,2995.4,1284.43,1710.97
ORDER_003605,CUST_000143,PROD_000011,STORE_000015,PROMO_000005,PAY_003605,DATE_20240506,2024-05-06,9,7786.8,2323.58,5463.22
ORDER_003606,CUST_000193,PROD_000004,STORE_000020,PROMO_000005,PAY_003606,DATE_20210413,2021-04-13,6,3663.18,1093.09,2570.09
ORDER_003607,CUST_000023,PROD_000013,STORE_000020,PROMO_000010,PAY_003607,DATE_20240410,2024-04-10,6,2565.96,440.06,2125.9
ORDER_003608,CUST_000138,PROD_000012,STORE_000005,PROMO_000017,PAY_003608,DATE_20240205,2024-02-05,4,3452.24,1339.12,2113.12
ORDER_003609,CUST_000026,PROD_000024,STORE_000014,PROMO_000007,PAY_003609,DATE_20220503,2022-05-03,2,925.3,204.58,720.72
ORDER_003610,CUST_000160,PROD_000045,STORE_000019,PROMO_000005,PAY_003610,DATE_20240723,2024-07-23,8,7204.08,2231.82,4972.26
ORDER_003611,CUST_000052,PROD_000025,STORE_000007,PROMO_000016,PAY_003611,DATE_20241117,2024-11-17,5,2836.8,1413.58,1423.22
ORDER_003612,CUST_000087,PROD_000046,STORE_000009,PROMO_000013,PAY_003612,DATE_20240710,2024-07-10,8,4344.56,1673.52,2671.04
ORDER_003613,CUST_000044,PROD_000028,STORE_000017,PROMO_000004,PAY_003613,DATE_20200303,2020-03-03,6,3201.9,1562.21,1639.69
ORDER_003614,CUST_000049,PROD_000002,STORE_000015,PROMO_000010,PAY_003614,DATE_20201105,2020-11-05,10,5716.8,850.66,4866.14
ORDER_003615,CUST_000180,PROD_000047,STORE_000006,PROMO_000013,PAY_003615,DATE_20230406,2023-04-06,9,8294.04,3194.86,5099.18
ORDER_003616,CUST_000138,PROD_000025,STORE_000020,PROMO_000017,PAY_003616,DATE_20201215,2020-12-15,3,1874.85,727.25,1147.6
ORDER_003617,CUST_000179,PROD_000026,STORE_000017,PROMO_000017,PAY_003617,DATE_20230404,2023-04-04,2,545.1,244.31,300.79
ORDER_003618,CUST_000024,PROD_000048,STORE_000010,PROMO_000012,PAY_003618,DATE_20230711,2023-07-11,10,5120.5,2360.04,2760.46
ORDER_003619,CUST_000038,PROD_000010,STORE_000002,PROMO_000010,PAY_003619,DATE_20230403,2023-04-03,6,4856.52,832.89,4023.63
ORDER_003620,CUST_000035,PROD_000050,STORE_000008,PROMO_000012,PAY_003620,DATE_20241119,2024-11-19,7,3049.13,243.32,2805.81
ORDER_003621,CUST_000158,PROD_000014,STORE_000004,PROMO_000012,PAY_003621,DATE_20230222,2023-02-22,10,8099.4,2471.94,5627.46
ORDER_003622,CUST_000058,PROD_000020,STORE_000016,PROMO_000015,PAY_003622,DATE_20230906,2023-09-06,8,477.12,208.74,268.38
ORDER_003623,CUST_000141,PROD_000045,STORE_000007,PROMO_000007,PAY_003623,DATE_20220225,2022-02-25,3,594.54,131.45,463.09
ORDER_003624,CUST_000127,PROD_000022,STORE_000015,PROMO_000002,PAY_003624,DATE_20230511,2023-05-11,4,514.76,247.45,267.31
ORDER_003625,CUST_000058,PROD_000049,STORE_000018,PROMO_000015,PAY_003625,DATE_20230711,2023-07-11,8,5444.32,2381.89,3062.43
ORDER_003626,CUST_000004,PROD_000010,STORE_000016,PROMO_000002,PAY_003626,DATE_20240227,2024-02-27,5,529.8,106.75,423.05
ORDER_003627,CUST_000157,PROD_000042,STORE_000002,PROMO_000019,PAY_003627,DATE_20200919,2020-09-19,8,2861.04,280.1,2580.94
ORDER_003628,CUST_000143,PROD_000050,STORE_000013,PROMO_000019,PAY_003628,DATE_20231111,2023-11-11,9,2646.36,1134.76,1511.6
ORDER_003629,CUST_000048,PROD_000010,STORE_000002,PROMO_000001,PAY_003629,DATE_20210101,2021-01-01,9,1786.59,650.68,1135.91
ORDER_003630,CUST_000100,PROD_000045,STORE_000019,PROMO_000016,PAY_003630,DATE_20201216,2020-12-16,5,990.9,219.68,771.22
ORDER_003631,CUST_000111,PROD_000001,STORE_000010,PROMO_000013,PAY_003631,DATE_20210925,2021-09-25,6,5279.58,603.46,4676.12
ORDER_003632,CUST_000082,PROD_000049,STORE_000002,PROMO_000017,PAY_003632,DATE_20210318,2021-03-18,9,3836.16,1719.37,2116.79
ORDER_003633,CUST_000178,PROD_000016,STORE_000001,PROMO_000010,PAY_003633,DATE_20210330,2021-03-30,3,664.83,310.08,354.75
ORDER_003634,CUST_000138,PROD_000001,STORE_000018,PROMO_000015,PAY_003634,DATE_20230623,2023-06-23,10,8799.3,3849.69,4949.61
ORDER_003635,CUST_000130,PROD_000030,STORE_000015,PROMO_000003,PAY_003635,DATE_20200129,2020-01-29,8,2311.52,743.62,1567.9
ORDER_003636,CUST_000155,PROD_000022,STORE_000002,PROMO_000010,PAY_003636,DATE_20220801,2022-08-01,4,2394.28,1116.69,1277.59
ORDER_003637,CUST_000058,PROD_000028,STORE_000018,PROMO_000004,PAY_003637,DATE_20240612,2024-06-12,8,7872.08,2293.14,5578.94
ORDER_003638,CUST_000014,PROD_000037,STORE_000012,PROMO_000012,PAY_003638,DATE_20230329,2023-03-29,8,7412.08,2765.45,4646.63
ORDER_003639,CUST_000152,PROD_000025,STORE_000014,PROMO_000001,PAY_003639,DATE_20230414,2023-04-14,7,3971.52,1446.43,2525.09
ORDER_003640,CUST_000006,PROD_000019,STORE_000017,PROMO_000019,PAY_003640,DATE_20221023,2022-10-23,9,611.1,202.52,408.58
ORDER_003641,CUST_000167,PROD_000006,STORE_000009,PROMO_000015,PAY_003641,DATE_20241001,2024-10-01,1,592.43,72.28,520.15
ORDER_003642,CUST_000181,PROD_000012,STORE_000006,PROMO_000013,PAY_003642,DATE_20230410,2023-04-10,3,1225.8,472.18,753.62
ORDER_003643,CUST_000017,PROD_000012,STORE_000018,PROMO_000018,PAY_003643,DATE_20230201,2023-02-01,5,1280.85,155.24,1125.61
ORDER_003644,CUST_000183,PROD_000038,STORE_000004,PROMO_000015,PAY_003644,DATE_20210613,2021-06-13,10,345.4,42.14,303.26
ORDER_003645,CUST_000181,PROD_000003,STORE_000008,PROMO_000010,PAY_003645,DATE_20210831,2021-08-31,3,403.5,60.04,343.46
ORDER_003646,CUST_000170,PROD_000005,STORE_000016,PROMO_000014,PAY_003646,DATE_20221203,2022-12-03,8,3037.52,1379.03,1658.49
ORDER_003647,CUST_000179,PROD_000018,STORE_000001,PROMO_000005,PAY_003647,DATE_20230728,2023-07-28,5,3666.0,1551.45,2114.55
ORDER_003648,CUST_000146,PROD_000044,STORE_000018,PROMO_000006,PAY_003648,DATE_20220225,2022-02-25,9,7097.04,2823.91,4273.13
ORDER_003649,CUST_000197,PROD_000030,STORE_000010,PROMO_000008,PAY_003649,DATE_20221114,2022-11-14,9,6215.58,2222.69,3992.89
ORDER_003650,CUST_000157,PROD_000030,STORE_000004,PROMO_000017,PAY_003650,DATE_20230205,2023-02-05,1,218.52,77.81,140.71
ORDER_003651,CUST_000031,PROD_000023,STORE_000016,PROMO_000012,PAY_003651,DATE_20201105,2020-11-05,2,646.42,94.18,552.24
ORDER_003652,CUST_000106,PROD_000048,STORE_000016,PROMO_000010,PAY_003652,DATE_20220915,2022-09-15,3,2010.66,937.77,1072.89
ORDER_003653,CUST_000154,PROD_000050,STORE_000018,PROMO_000014,PAY_003653,DATE_20210627,2021-06-27,3,1657.38,246.45,1410.93
ORDER_003654,CUST_000167,PROD_000003,STORE_000005,PROMO_000008,PAY_003654,DATE_20240312,2024-03-12,8,4299.04,529.64,3769.4
ORDER_003655,CUST_000023,PROD_000036,STORE_000011,PROMO_000016,PAY_003655,DATE_20200524,2020-05-24,2,1340.52,297.19,1043.33
ORDER_003656,CUST_000180,PROD_000007,STORE_000020,PROMO_000012,PAY_003656,DATE_20210811,2021-08-11,7,561.96,81.88,480.08
ORDER_003657,CUST_000179,PROD_000012,STORE_000016,PROMO_000019,PAY_003657,DATE_20200823,2020-08-23,8,2767.28,917.08,1850.2
ORDER_003658,CUST_000047,PROD_000041,STORE_000001,PROMO_000002,PAY_003658,DATE_20230707,2023-07-07,2,461.38,221.79,239.59
ORDER_003659,CUST_000046,PROD_000034,STORE_000001,PROMO_000013,PAY_003659,DATE_20241115,2024-11-15,7,2628.64,891.9,1736.74
ORDER_003660,CUST_000024,PROD_000017,STORE_000002,PROMO_000018,PAY_003660,DATE_20230510,2023-05-10,3,2956.38,358.31,2598.07
ORDER_003661,CUST_000052,PROD_000004,STORE_000019,PROMO_000001,PAY_003661,DATE_20240521,2024-05-21,4,3718.48,755.22,2963.26
ORDER_003662,CUST_000087,PROD_000026,STORE_000013,PROMO_000001,PAY_003662,DATE_20211130,2021-11-30,8,2180.4,442.84,1737.56
ORDER_003663,CUST_000066,PROD_000030,STORE_000013,PROMO_000011,PAY_003663,DATE_20230915,2023-09-15,1,288.94,121.3,167.64
ORDER_003664,CUST_000016,PROD_000003,STORE_000007,PROMO_000008,PAY_003664,DATE_20240224,2024-02-24,6,3978.9,490.2,3488.7
ORDER_003665,CUST_000001,PROD_000048,STORE_000012,PROMO_000002,PAY_003665,DATE_20221213,2022-12-13,9,2996.28,1440.31,1555.97
ORDER_003666,CUST_000084,PROD_000047,STORE_000010,PROMO_000012,PAY_003666,DATE_20200428,2020-04-28,7,6450.92,514.78,5936.14
ORDER_003667,CUST_000146,PROD_000032,STORE_000013,PROMO_000017,PAY_003667,DATE_20201028,2020-10-28,10,6407.4,2485.43,3921.97
ORDER_003668,CUST_000045,PROD_000050,STORE_000012,PROMO_000016,PAY_003668,DATE_20221219,2022-12-19,4,1742.36,386.28,1356.08
ORDER_003669,CUST_000138,PROD_000024,STORE_000011,PROMO_000013,PAY_003669,DATE_20211222,2021-12-22,4,1091.84,123.16,968.68
ORDER_003670,CUST_000175,PROD_000025,STORE_000008,PROMO_000012,PAY_003670,DATE_20231218,2023-12-18,3,1702.08,519.47,1182.61
ORDER_003671,CUST_000046,PROD_000023,STORE_000003,PROMO_000008,PAY_003671,DATE_20240103,2024-01-03,8,2145.28,754.28,1391.0
ORDER_003672,CUST_000039,PROD_000033,STORE_000001,PROMO_000006,PAY_003672,DATE_20210301,2021-03-01,8,3467.28,1379.63,2087.65
ORDER_003673,CUST_000010,PROD_000019,STORE_000009,PROMO_000014,PAY_003673,DATE_20220411,2022-04-11,9,1782.0,409.33,1372.67
ORDER_003674,CUST_000075,PROD_000006,STORE_000017,PROMO_000013,PAY_003674,DATE_20201010,2020-10-10,2,464.9,53.14,411.76
ORDER_003675,CUST_000152,PROD_000030,STORE_000003,PROMO_000017,PAY_003675,DATE_20220913,2022-09-13,9,6215.58,630.88,5584.7
ORDER_003676,CUST_000128,PROD_000009,STORE_000005,PROMO_000004,PAY_003676,DATE_20230130,2023-01-30,4,563.96,275.16,288.8
ORDER_003677,CUST_000087,PROD_000049,STORE_000009,PROMO_000004,PAY_003677,DATE_20240905,2024-09-05,8,7230.24,2106.17,5124.07
ORDER_003678,CUST_000030,PROD_000002,STORE_000017,PROMO_000004,PAY_003678,DATE_20241210,2024-12-10,9,2236.14,651.39,1584.75
ORDER_003679,CUST_000064,PROD_000018,STORE_000018,PROMO_000018,PAY_003679,DATE_20240829,2024-08-29,6,4399.2,1649.26,2749.94
ORDER_003680,CUST_000126,PROD_000022,STORE_000019,PROMO_000007,PAY_003680,DATE_20220928,2022-09-28,4,514.76,226.44,288.32
ORDER_003681,CUST_000092,PROD_000035,STORE_000017,PROMO_000002,PAY_003681,DATE_20210510,2021-05-10,1,136.17,27.44,108.73
ORDER_003682,CUST_000026,PROD_000021,STORE_000020,PROMO_000017,PAY_003682,DATE_20211012,2021-10-12,9,1745.73,782.44,963.29
ORDER_003683,CUST_000135,PROD_000003,STORE_000004,PROMO_000006,PAY_003683,DATE_20200617,2020-06-17,10,6631.5,2305.11,4326.39
ORDER_003684,CUST_000165,PROD_000008,STORE_000004,PROMO_000010,PAY_003684,DATE_20240517,2024-05-17,4,320.6,47.71,272.89
ORDER_003685,CUST_000035,PROD_000012,STORE_000011,PROMO_000020,PAY_003685,DATE_20210807,2021-08-07,8,2049.36,447.38,1601.98
ORDER_003686,CUST_000161,PROD_000001,STORE_000014,PROMO_000013,PAY_003686,DATE_20201116,2020-11-16,7,6508.67,2208.39,4300.28
ORDER_003687,CUST_000097,PROD_000026,STORE_000020,PROMO_000012,PAY_003687,DATE_20230331,2023-03-31,2,442.04,64.41,377.63
ORDER_003688,CUST_000126,PROD_000011,STORE_000005,PROMO_000015,PAY_003688,DATE_20210915,2021-09-15,2,1730.4,205.57,1524.83
ORDER_003689,CUST_000124,PROD_000043,STORE_000011,PROMO_000018,PAY_003689,DATE_20200203,2020-02-03,10,9629.1,495.9,9133.2
ORDER_003690,CUST_000128,PROD_000024,STORE_000001,PROMO_000008,PAY_003690,DATE_20240130,2024-01-30,5,697.85,245.36,452.49
ORDER_003691,CUST_000011,PROD_000004,STORE_000018,PROMO_000015,PAY_003691,DATE_20200131,2020-01-31,4,2129.6,253.0,1876.6
ORDER_003692,CUST_000151,PROD_000012,STORE_000016,PROMO_000015,PAY_003692,DATE_20221024,2022-10-24,10,2561.7,304.33,2257.37
ORDER_003693,CUST_000190,PROD_000049,STORE_000001,PROMO_000010,PAY_003693,DATE_20201217,2020-12-17,1,426.24,198.8,227.44
ORDER_003694,CUST_000078,PROD_000044,STORE_000005,PROMO_000012,PAY_003694,DATE_20231111,2023-11-11,7,4204.27,1937.75,2266.52
ORDER_003695,CUST_000138,PROD_000015,STORE_000002,PROMO_000017,PAY_003695,DATE_20201104,2020-11-04,1,969.31,376.0,593.31
ORDER_003696,CUST_000135,PROD_000025,STORE_000009,PROMO_000010,PAY_003696,DATE_20200830,2020-08-30,3,1702.08,333.44,1368.64
ORDER_003697,CUST_000055,PROD_000032,STORE_000003,PROMO_000010,PAY_003697,DATE_20200722,2020-07-22,2,1546.82,303.02,1243.8
ORDER_003698,CUST_000057,PROD_000006,STORE_000010,PROMO_000001,PAY_003698,DATE_20200614,2020-06-14,6,2068.2,753.24,1314.96
ORDER_003699,CUST_000127,PROD_000038,STORE_000017,PROMO_000005,PAY_003699,DATE_20220204,2022-02-04,4,2956.8,916.02,2040.78
ORDER_003700,CUST_000098,PROD_000025,STORE_000016,PROMO_000015,PAY_003700,DATE_20230524,2023-05-24,4,2269.44,276.87,1992.57
ORDER_003701,CUST_000002,PROD_000022,STORE_000019,PROMO_000015,PAY_003701,DATE_20221002,2022-10-02,4,514.76,183.36,331.4
ORDER_003702,CUST_000100,PROD_000035,STORE_000001,PROMO_000010,PAY_003702,DATE_20220427,2022-04-27,4,3599.96,705.23,2894.73
ORDER_003703,CUST_000012,PROD_000039,STORE_000012,PROMO_000015,PAY_003703,DATE_20240907,2024-09-07,3,2368.5,923.95,1444.55
ORDER_003704,CUST_000064,PROD_000017,STORE_000018,PROMO_000013,PAY_003704,DATE_20200512,2020-05-12,10,3851.8,434.48,3417.32
ORDER_003705,CUST_000175,PROD_000045,STORE_000011,PROMO_000010,PAY_003705,DATE_20241209,2024-12-09,10,539.4,251.58,287.82
ORDER_003706,CUST_000168,PROD_000032,STORE_000017,PROMO_000008,PAY_003706,DATE_20240830,2024-08-30,5,3867.05,811.69,3055.36
ORDER_003707,CUST_000107,PROD_000037,STORE_000011,PROMO_000015,PAY_003707,DATE_20241011,2024-10-11,7,1710.59,748.38,962.21
ORDER_003708,CUST_000049,PROD_000049,STORE_000011,PROMO_000002,PAY_003708,DATE_20200104,2020-01-04,8,5444.32,2617.08,2827.24
ORDER_003709,CUST_000003,PROD_000002,STORE_000005,PROMO_000016,PAY_003709,DATE_20221115,2022-11-15,7,4001.76,1994.08,2007.68
ORDER_003710,CUST_000033,PROD_000030,STORE_000011,PROMO_000004,PAY_003710,DATE_20220609,2022-06-09,4,1397.8,407.18,990.62
ORDER_003711,CUST_000030,PROD_000010,STORE_000001,PROMO_000014,PAY_003711,DATE_20210624,2021-06-24,3,317.88,158.59,159.29
ORDER_003712,CUST_000047,PROD_000044,STORE_000003,PROMO_000012,PAY_003712,DATE_20220709,2022-07-09,9,7097.04,566.34,6530.7
ORDER_003713,CUST_000190,PROD_000007,STORE_000017,PROMO_000003,PAY_003713,DATE_20200201,2020-02-01,5,401.4,129.13,272.27
ORDER_003714,CUST_000138,PROD_000015,STORE_000007,PROMO_000008,PAY_003714,DATE_20240327,2024-03-27,5,4188.35,879.13,3309.22
ORDER_003715,CUST_000067,PROD_000043,STORE_000008,PROMO_000004,PAY_003715,DATE_20241223,2024-12-23,2,1925.82,939.61,986.21
ORDER_003716,CUST_000052,PROD_000004,STORE_000017,PROMO_000003,PAY_003716,DATE_20210710,2021-07-10,2,1064.8,342.55,722.25
ORDER_003717,CUST_000033,PROD_000024,STORE_000020,PROMO_000019,PAY_003717,DATE_20210412,2021-04-12,9,1256.13,122.98,1133.15
ORDER_003718,CUST_000123,PROD_000042,STORE_000011,PROMO_000011,PAY_003718,DATE_20200708,2020-07-08,2,715.26,294.9,420.36
ORDER_003719,CUST_000010,PROD_000029,STORE_000006,PROMO_000014,PAY_003719,DATE_20221112,2022-11-12,7,869.89,394.93,474.96
ORDER_003720,CUST_000196,PROD_000041,STORE_000007,PROMO_000009,PAY_003720,DATE_20200311,2020-03-11,2,461.38,133.98,327.4
ORDER_003721,CUST_000158,PROD_000014,STORE_000007,PROMO_000010,PAY_003721,DATE_20200607,2020-06-07,6,4859.64,723.11,4136.53
ORDER_003722,CUST_000114,PROD_000038,STORE_000006,PROMO_000011,PAY_003722,DATE_20220501,2022-05-01,10,345.4,145.0,200.4
ORDER_003723,CUST_000197,PROD_000014,STORE_000020,PROMO_000015,PAY_003723,DATE_20240310,2024-03-10,4,3239.76,1263.83,1975.93
ORDER_003724,CUST_000012,PROD_000013,STORE_000017,PROMO_000002,PAY_003724,DATE_20210614,2021-06-14,10,2857.6,1373.65,1483.95
ORDER_003725,CUST_000088,PROD_000023,STORE_000010,PROMO_000010,PAY_003725,DATE_20200110,2020-01-10,5,1340.8,482.29,858.51
ORDER_003726,CUST_000119,PROD_000017,STORE_000018,PROMO_000012,PAY_003726,DATE_20231009,2023-10-09,4,3941.84,1203.05,2738.79
ORDER_003727,CUST_000098,PROD_000022,STORE_000018,PROMO_000017,PAY_003727,DATE_20210703,2021-07-03,3,761.25,77.27,683.98
ORDER_003728,CUST_000017,PROD_000016,STORE_000009,PROMO_000007,PAY_003728,DATE_20210909,2021-09-09,4,1963.12,434.05,1529.07
ORDER_003729,CUST_000086,PROD_000027,STORE_000018,PROMO_000018,PAY_003729,DATE_20201101,2020-11-01,8,3006.64,154.84,2851.8
ORDER_003730,CUST_000018,PROD_000032,STORE_000008,PROMO_000009,PAY_003730,DATE_20201122,2020-11-22,4,3093.64,898.39,2195.25
ORDER_003731,CUST_000042,PROD_000044,STORE_000019,PROMO_000001,PAY_003731,DATE_20230721,2023-07-21,3,1801.83,365.95,1435.88
ORDER_003732,CUST_000029,PROD_000021,STORE_000004,PROMO_000005,PAY_003732,DATE_20230615,2023-06-15,2,1198.16,357.53,840.63
ORDER_003733,CUST_000137,PROD_000009,STORE_000005,PROMO_000008,PAY_003733,DATE_20241118,2024-11-18,1,140.99,17.37,123.62
ORDER_003734,CUST_000095,PROD_000030,STORE_000004,PROMO_000017,PAY_003734,DATE_20221014,2022-10-14,1,288.94,29.33,259.61
ORDER_003735,CUST_000176,PROD_000021,STORE_000018,PROMO_000008,PAY_003735,DATE_20230126,2023-01-26,4,357.24,74.98,282.26
ORDER_003736,CUST_000001,PROD_000031,STORE_000012,PROMO_000006,PAY_003736,DATE_20201022,2020-10-22,10,1013.8,403.39,610.41
ORDER_003737,CUST_000197,PROD_000035,STORE_000020,PROMO_000007,PAY_003737,DATE_20230219,2023-02-19,10,8999.9,3959.06,5040.84
ORDER_003738,CUST_000196,PROD_000042,STORE_000005,PROMO_000015,PAY_003738,DATE_20210331,2021-03-31,1,514.31,61.1,453.21
ORDER_003739,CUST_000167,PROD_000012,STORE_000020,PROMO_000007,PAY_003739,DATE_20211210,2021-12-10,8,6904.48,1526.58,5377.9
ORDER_003740,CUST_000176,PROD_000022,STORE_000015,PROMO_000006,PAY_003740,DATE_20220310,2022-03-10,10,1286.9,447.33,839.57
ORDER_003741,CUST_000192,PROD_000005,STORE_000012,PROMO_000002,PAY_003741,DATE_20221212,2022-12-12,4,1620.0,326.43,1293.57
ORDER_003742,CUST_000065,PROD_000022,STORE_000019,PROMO_000003,PAY_003742,DATE_20200303,2020-03-03,6,772.14,248.4,523.74
ORDER_003743,CUST_000040,PROD_000029,STORE_000007,PROMO_000013,PAY_003743,DATE_20240824,2024-08-24,8,994.16,112.14,882.02
ORDER_003744,CUST_000037,PROD_000010,STORE_000006,PROMO_000015,PAY_003744,DATE_20231118,2023-11-18,5,529.8,206.67,323.13
ORDER_003745,CUST_000066,PROD_000023,STORE_000006,PROMO_000014,PAY_003745,DATE_20210511,2021-05-11,3,969.63,440.21,529.42
ORDER_003746,CUST_000111,PROD_000010,STORE_000012,PROMO_000017,PAY_003746,DATE_20220417,2022-04-17,5,529.8,53.77,476.03
ORDER_003747,CUST_000118,PROD_000005,STORE_000009,PROMO_000014,PAY_003747,DATE_20200312,2020-03-12,7,6304.34,937.46,5366.88
ORDER_003748,CUST_000033,PROD_000028,STORE_000005,PROMO_000002,PAY_003748,DATE_20230103,2023-01-03,6,4854.18,2333.4,2520.78
ORDER_003749,CUST_000108,PROD_000039,STORE_000017,PROMO_000006,PAY_003749,DATE_20220331,2022-03-31,7,1918.98,763.56,1155.42
ORDER_003750,CUST_000114,PROD_000026,STORE_000020,PROMO_000008,PAY_003750,DATE_20210120,2021-01-20,7,1547.14,190.61,1356.53
ORDER_003751,CUST_000087,PROD_000010,STORE_000002,PROMO_000003,PAY_003751,DATE_20241214,2024-12-14,6,4856.52,2095.1,2761.42
ORDER_003752,CUST_000186,PROD_000005,STORE_000003,PROMO_000014,PAY_003752,DATE_20230327,2023-03-27,9,3417.21,784.93,2632.28
ORDER_003753,CUST_000056,PROD_000014,STORE_000003,PROMO_000008,PAY_003753,DATE_20200312,2020-03-12,4,3429.64,422.53,3007.11
ORDER_003754,CUST_000094,PROD_000027,STORE_000009,PROMO_000005,PAY_003754,DATE_20221226,2022-12-26,8,6683.28,1994.29,4688.99
ORDER_003755,CUST_000165,PROD_000005,STORE_000009,PROMO_000016,PAY_003755,DATE_20240804,2024-08-04,5,2025.0,1009.06,1015.94
ORDER_003756,CUST_000037,PROD_000023,STORE_000016,PROMO_000013,PAY_003756,DATE_20210818,2021-08-18,8,2585.68,1158.64,1427.04
